LON, LAT, OBS, Historical,   rcp26_2016-2035,        rcp26_2046-2065,        rcp26_2081-2100,        rcp45_2016-2035,        rcp45_2046-2065,        rcp45_2081-2100,        rcp60_2016-2035,        rcp60_2046-2065,        rcp60_2081-2100,        rcp85_2016-2035,        rcp85_2046-2065,        rcp85_2081-2100
121.3,24.45,3.15,"	     3.4706","	     3.9318","	     4.1750","	     4.0864","	     3.9267","	     4.4267","	     4.2867","	     3.5794","	     4.3441","	     4.8252","	     3.7712","	     4.5227","	     5.3500"
121.3,24.45,3.15,"	     3.4706","	     3.9318","	     4.1750","	     4.0864","	     3.9267","	     4.4267","	     4.2867","	     3.5794","	     4.3441","	     4.8252","	     3.7712","	     4.5227","	     5.3500"
121.3,24.4,3.05,"	     3.5162","	     3.9273","	     4.2091","	     4.1136","	     3.8933","	     4.4533","	     4.3367","	     3.6118","	     4.2500","	     4.8288","	     3.8061","	     4.5197","	     5.3833"
121.3,24.4,3.05,"	     3.5162","	     3.9273","	     4.2091","	     4.1136","	     3.8933","	     4.4533","	     4.3367","	     3.6118","	     4.2500","	     4.8288","	     3.8061","	     4.5197","	     5.3833"
120.9,23.65,2.9,"	     3.3368","	     3.9227","	     4.1614","	     4.0591","	     3.8767","	     4.3200","	     4.2933","	     3.6853","	     4.0882","	     4.6841","	     3.7636","	     4.4152","	     5.4576"
121.55,25.1,3.7,"	     3.6279","	     3.9205","	     4.2091","	     4.3318","	     3.9600","	     4.4450","	     4.2550","	     3.7147","	     4.3382","	     4.9189","	     3.8439","	     4.6636","	     5.5288"
120.9,23.6,2.85,"	     3.3456","	     3.9159","	     4.1614","	     4.0523","	     3.8500","	     4.2883","	     4.2833","	     3.6853","	     4.0706","	     4.6593","	     3.7288","	     4.4242","	     5.4212"
121,23.95,2.5,"	     3.5088","	     3.9136","	     4.2455","	     4.2182","	     3.8950","	     4.3650","	     4.5333","	     3.7559","	     4.1118","	     4.7889","	     3.8167","	     4.5545","	     5.4879"
121.4,24.4,2.9,"	     3.5206","	     3.9114","	     4.2318","	     4.0909","	     3.8933","	     4.3917","	     4.2383","	     3.7059","	     4.4000","	     4.8608","	     3.7879","	     4.5197","	     5.3455"
121.4,24.4,2.9,"	     3.5206","	     3.9114","	     4.2318","	     4.0909","	     3.8933","	     4.3917","	     4.2383","	     3.7059","	     4.4000","	     4.8608","	     3.7879","	     4.5197","	     5.3455"
120.2,23.35,3.4,"	     3.5176","	     3.9068","	     4.2341","	     4.2159","	     3.8750","	     4.3967","	     4.4600","	     3.7765","	     4.1735","	     4.7570","	     3.8894","	     4.6788","	     5.5985"
120.35,23.5,3.4,"	     3.4868","	     3.9045","	     4.2750","	     4.1818","	     3.8850","	     4.3883","	     4.4583","	     3.7647","	     4.2353","	     4.8193","	     3.8591","	     4.6621","	     5.6152"
121,23.7,2.85,"	     3.4324","	     3.8955","	     4.2295","	     4.1023","	     3.8400","	     4.3383","	     4.2800","	     3.6794","	     4.1971","	     4.7159","	     3.7985","	     4.4803","	     5.4758"
121.15,24.7,3.15,"	     3.5794","	     3.8818","	     4.2455","	     4.1591","	     3.9300","	     4.5567","	     4.3517","	     3.6324","	     4.2206","	     4.9469","	     3.8045","	     4.6273","	     5.3848"
121.5,25.25,3.25,"	     3.4324","	     3.8795","	     4.0500","	     4.1455","	     3.9100","	     4.3883","	     4.2650","	     3.6059","	     4.0353","	     4.6927","	     3.7273","	     4.5409","	     5.3742"
121.35,24.4,2.8,"	     3.4897","	     3.8727","	     4.2091","	     4.0386","	     3.8950","	     4.3800","	     4.2167","	     3.6000","	     4.3382","	     4.7924","	     3.7652","	     4.5000","	     5.3409"
121.35,24.4,2.8,"	     3.4897","	     3.8727","	     4.2091","	     4.0386","	     3.8950","	     4.3800","	     4.2167","	     3.6000","	     4.3382","	     4.7924","	     3.7652","	     4.5000","	     5.3409"
121.05,23.7,2.7,"	     3.4176","	     3.8705","	     4.2023","	     4.0682","	     3.8333","	     4.2600","	     4.2617","	     3.6618","	     4.1441","	     4.6743","	     3.8045","	     4.4485","	     5.4409"
120.8,24,3,"	     3.4162","	     3.8659","	     4.1341","	     4.1000","	     3.7600","	     4.3150","	     4.3633","	     3.7147","	     4.1176","	     4.6590","	     3.7197","	     4.4788","	     5.4076"
120.7,24.35,2.5,"	     3.5324","	     3.8545","	     4.1750","	     4.1909","	     3.9250","	     4.4483","	     4.3733","	     3.7853","	     4.1853","	     4.8105","	     3.8152","	     4.6424","	     5.4803"
120.3,23.35,2.95,"	     3.4279","	     3.8545","	     4.1864","	     4.1273","	     3.7783","	     4.2917","	     4.3733","	     3.7118","	     4.0647","	     4.6926","	     3.7788","	     4.5652","	     5.5152"
120.7,24.35,2.5,"	     3.5324","	     3.8545","	     4.1750","	     4.1909","	     3.9250","	     4.4483","	     4.3733","	     3.7853","	     4.1853","	     4.8105","	     3.8152","	     4.6424","	     5.4803"
120.3,23.35,2.95,"	     3.4279","	     3.8545","	     4.1864","	     4.1273","	     3.7783","	     4.2917","	     4.3733","	     3.7118","	     4.0647","	     4.6926","	     3.7788","	     4.5652","	     5.5152"
121.1,24.75,2.95,"	     3.5147","	     3.8500","	     4.1841","	     4.0750","	     3.8250","	     4.4900","	     4.2833","	     3.5794","	     4.1147","	     4.8676","	     3.7455","	     4.5106","	     5.2727"
120.35,23.55,3.25,"	     3.4412","	     3.8500","	     4.2227","	     4.1250","	     3.8517","	     4.3950","	     4.3617","	     3.7412","	     4.1147","	     4.7571","	     3.8197","	     4.5818","	     5.4803"
121.05,24.75,3.35,"	     3.5235","	     3.8477","	     4.1795","	     4.0500","	     3.8617","	     4.4950","	     4.2900","	     3.6912","	     4.1324","	     4.8503","	     3.7500","	     4.5409","	     5.3015"
120.15,23.35,3.1,"	     3.4250","	     3.8477","	     4.1659","	     4.1682","	     3.7550","	     4.3067","	     4.4017","	     3.6941","	     4.0824","	     4.6632","	     3.7909","	     4.5909","	     5.5091"
120.15,23.35,3.1,"	     3.4250","	     3.8477","	     4.1659","	     4.1682","	     3.7550","	     4.3067","	     4.4017","	     3.6941","	     4.0824","	     4.6632","	     3.7909","	     4.5909","	     5.5091"
120.25,23.35,2.9,"	     3.4118","	     3.8386","	     4.1659","	     4.1159","	     3.7533","	     4.2983","	     4.3933","	     3.6794","	     4.0853","	     4.6656","	     3.7970","	     4.5530","	     5.5227"
120.25,23.35,2.9,"	     3.4118","	     3.8386","	     4.1659","	     4.1159","	     3.7533","	     4.2983","	     4.3933","	     3.6794","	     4.0853","	     4.6656","	     3.7970","	     4.5530","	     5.5227"
121.1,23.75,2.95,"	     3.4750","	     3.8341","	     4.1386","	     4.1205","	     3.7517","	     4.2417","	     4.2583","	     3.6735","	     4.2588","	     4.6861","	     3.8121","	     4.3773","	     5.3924"
120.95,23.9,2.2,"	     3.3912","	     3.8295","	     4.1886","	     4.0841","	     3.8367","	     4.2850","	     4.4733","	     3.6735","	     4.0294","	     4.7085","	     3.7121","	     4.4621","	     5.3939"
120.35,23.45,3.25,"	     3.3941","	     3.8227","	     4.1409","	     4.0955","	     3.7333","	     4.2667","	     4.3117","	     3.6676","	     4.0706","	     4.6307","	     3.7561","	     4.4788","	     5.4576"
121.5,24.95,3.4,"	     3.4191","	     3.8159","	     4.1136","	     4.1091","	     3.7417","	     4.2183","	     4.0250","	     3.5353","	     4.1824","	     4.7271","	     3.6939","	     4.4061","	     5.1848"
120.6,23.75,3.05,"	     3.3809","	     3.8091","	     4.1000","	     4.0455","	     3.7983","	     4.2000","	     4.2633","	     3.6941","	     4.0735","	     4.6902","	     3.7061","	     4.4727","	     5.4076"
120.55,23.7,2.8,"	     3.3574","	     3.8000","	     4.0591","	     4.0364","	     3.7783","	     4.2317","	     4.2533","	     3.7235","	     4.0647","	     4.6663","	     3.7182","	     4.4636","	     5.3682"
120.05,23.05,3,"	     3.3662","	     3.7977","	     4.0500","	     4.0364","	     3.6850","	     4.2250","	     4.3417","	     3.6176","	     4.0265","	     4.6003","	     3.7591","	     4.4788","	     5.3803"
120.25,23.4,3,"	     3.3971","	     3.7955","	     4.1455","	     4.1159","	     3.7750","	     4.2767","	     4.3883","	     3.6765","	     4.0794","	     4.6574","	     3.7758","	     4.5470","	     5.4439"
120.4,23.55,3.2,"	     3.3353","	     3.7932","	     4.1114","	     4.0568","	     3.7900","	     4.2717","	     4.2650","	     3.6941","	     4.0676","	     4.6983","	     3.7515","	     4.4848","	     5.4303"
120.45,23.55,3.1,"	     3.3338","	     3.7932","	     4.0932","	     4.0136","	     3.7483","	     4.2517","	     4.2300","	     3.6559","	     4.0471","	     4.6303","	     3.7197","	     4.4424","	     5.3924"
120.7,24.4,2.4,"	     3.4794","	     3.7886","	     4.1227","	     4.0795","	     3.8350","	     4.3900","	     4.3467","	     3.6912","	     4.0971","	     4.7306","	     3.7591","	     4.5909","	     5.4455"
120.7,24.4,2.4,"	     3.4794","	     3.7886","	     4.1227","	     4.0795","	     3.8350","	     4.3900","	     4.3467","	     3.6912","	     4.0971","	     4.7306","	     3.7591","	     4.5909","	     5.4455"
120.85,21.9,3.55,"	     3.3985","	     3.7864","	     4.2114","	     4.0273","	     4.0800","	     4.2500","	     4.2667","	     3.7618","	     4.2294","	     4.8119","	     3.9576","	     4.5848","	     5.5409"
121,24.7,2.6,"	     3.4206","	     3.7841","	     4.1068","	     3.9795","	     3.7767","	     4.3933","	     4.2283","	     3.5765","	     4.0059","	     4.7525","	     3.6879","	     4.4258","	     5.2242"
120.85,23.65,2.6,"	     3.2132","	     3.7818","	     4.0386","	     3.9591","	     3.7350","	     4.1667","	     4.1450","	     3.5676","	     3.9235","	     4.5557","	     3.6197","	     4.2939","	     5.2773"
120.9,23.55,2.65,"	     3.2309","	     3.7795","	     4.0318","	     3.8886","	     3.7100","	     4.1483","	     4.1433","	     3.5529","	     3.9235","	     4.4681","	     3.5848","	     4.2682","	     5.2409"
120.95,23.95,2.05,"	     3.3618","	     3.7705","	     4.1091","	     4.0455","	     3.7283","	     4.2117","	     4.3583","	     3.6294","	     3.9912","	     4.6062","	     3.6455","	     4.4348","	     5.3545"
120.45,23.65,2.6,"	     3.3250","	     3.7545","	     4.0432","	     3.9864","	     3.6900","	     4.1850","	     4.1950","	     3.6471","	     3.9882","	     4.6039","	     3.6833","	     4.4091","	     5.3106"
121.55,25.05,3.45,"	     3.4088","	     3.7477","	     4.0455","	     4.1477","	     3.7717","	     4.2550","	     4.0750","	     3.5676","	     4.1559","	     4.7159","	     3.6667","	     4.4500","	     5.2727"
121.1,24.7,2.5,"	     3.3897","	     3.7295","	     4.0250","	     3.9136","	     3.7017","	     4.3583","	     4.1517","	     3.4529","	     3.9941","	     4.6884","	     3.6273","	     4.3530","	     5.1242"
121.55,25,3.3,"	     3.2956","	     3.7182","	     4.0023","	     4.0409","	     3.6800","	     4.1200","	     3.9533","	     3.5118","	     4.1294","	     4.6093","	     3.5803","	     4.3409","	     5.1273"
120.75,24.15,3.05,"	     3.3103","	     3.7136","	     4.0023","	     3.9477","	     3.6817","	     4.2450","	     4.2300","	     3.5853","	     4.0176","	     4.6777","	     3.6576","	     4.4348","	     5.2621"
120.9,24.65,2.45,"	     3.3485","	     3.7114","	     4.0409","	     3.9750","	     3.7517","	     4.4033","	     4.2283","	     3.6471","	     4.0206","	     4.7272","	     3.6485","	     4.4197","	     5.2333"
121.4,24.95,3.1,"	     3.3676","	     3.7091","	     3.9636","	     4.0205","	     3.7317","	     4.2350","	     4.0417","	     3.4588","	     4.0941","	     4.6762","	     3.6394","	     4.3955","	     5.1515"
120.25,23.45,2.95,"	     3.2676","	     3.7045","	     4.0136","	     4.0659","	     3.6617","	     4.2100","	     4.2617","	     3.5794","	     3.9412","	     4.5187","	     3.6909","	     4.4091","	     5.2924"
120.3,23.4,3.3,"	     3.2603","	     3.7000","	     3.9955","	     3.9773","	     3.6417","	     4.1350","	     4.2417","	     3.5559","	     3.9206","	     4.5101","	     3.6455","	     4.3742","	     5.2727"
120.3,23.4,3.3,"	     3.2603","	     3.7000","	     3.9955","	     3.9773","	     3.6417","	     4.1350","	     4.2417","	     3.5559","	     3.9206","	     4.5101","	     3.6455","	     4.3742","	     5.2727"
120.3,23.5,3.05,"	     3.2559","	     3.6955","	     3.9886","	     3.9705","	     3.6983","	     4.1800","	     4.2283","	     3.5500","	     3.8912","	     4.4768","	     3.6652","	     4.3939","	     5.2833"
120.65,24.25,2.5,"	     3.3853","	     3.6955","	     4.0250","	     3.9545","	     3.7283","	     4.2950","	     4.2517","	     3.6353","	     4.0500","	     4.6723","	     3.6970","	     4.4561","	     5.3258"
120.2,23.4,2.9,"	     3.2765","	     3.6909","	     4.0045","	     4.0136","	     3.6567","	     4.1783","	     4.2450","	     3.5647","	     3.9676","	     4.5127","	     3.6424","	     4.4121","	     5.2818"
120.85,24.55,2,"	     3.3176","	     3.6818","	     4.0227","	     3.9500","	     3.7200","	     4.2700","	     4.1933","	     3.5765","	     4.0118","	     4.6910","	     3.6379","	     4.4061","	     5.2712"
120.7,24.45,2.6,"	     3.3456","	     3.6773","	     4.0318","	     3.9295","	     3.7317","	     4.2900","	     4.2100","	     3.5441","	     3.9706","	     4.6385","	     3.6606","	     4.4379","	     5.2636"
120.4,23.6,2.55,"	     3.2794","	     3.6659","	     4.0750","	     3.9500","	     3.6517","	     4.1367","	     4.1633","	     3.5618","	     3.9647","	     4.5503","	     3.6348","	     4.3742","	     5.2606"
120.7,24.2,2.55,"	     3.2912","	     3.6659","	     3.9364","	     3.9318","	     3.6617","	     4.2250","	     4.2000","	     3.5529","	     4.0118","	     4.6155","	     3.6136","	     4.4030","	     5.2636"
120.8,23.95,3.1,"	     3.2779","	     3.6591","	     4.0136","	     3.9477","	     3.6250","	     4.1283","	     4.2183","	     3.5618","	     3.9382","	     4.4845","	     3.5621","	     4.3076","	     5.2470"
120.9,23.95,2.2,"	     3.2676","	     3.6591","	     3.9955","	     3.9705","	     3.6050","	     4.1367","	     4.2267","	     3.5412","	     3.9000","	     4.5293","	     3.5500","	     4.3045","	     5.2288"
120.3,23.45,2.9,"	     3.2279","	     3.6545","	     3.9955","	     3.9750","	     3.6200","	     4.1283","	     4.1883","	     3.5000","	     3.9353","	     4.4328","	     3.6409","	     4.3273","	     5.2576"
121.1,23.85,2.65,"	     3.2206","	     3.6545","	     3.9159","	     3.9000","	     3.6233","	     4.1167","	     4.0867","	     3.4735","	     3.8412","	     4.4604","	     3.5409","	     4.2030","	     5.1394"
120.85,24.6,2.4,"	     3.2471","	     3.6500","	     3.9545","	     3.8614","	     3.6883","	     4.2317","	     4.0933","	     3.5676","	     3.8941","	     4.6147","	     3.5773","	     4.3121","	     5.1470"
120.95,23.85,2.3,"	     3.2397","	     3.6455","	     4.0205","	     3.8818","	     3.6183","	     4.1317","	     4.1850","	     3.5324","	     3.8765","	     4.4632","	     3.5697","	     4.2182","	     5.1667"
121,23.9,2.5,"	     3.2500","	     3.6455","	     3.9977","	     3.9023","	     3.6767","	     4.1233","	     4.2733","	     3.5029","	     3.8500","	     4.4720","	     3.5530","	     4.2773","	     5.1439"
120.75,24.1,2.8,"	     3.2809","	     3.6455","	     3.9773","	     3.9045","	     3.6667","	     4.1967","	     4.1817","	     3.5265","	     3.9882","	     4.5649","	     3.6061","	     4.3621","	     5.2242"
120.85,24.65,2.1,"	     3.2162","	     3.6386","	     3.8864","	     3.8250","	     3.6633","	     4.2033","	     4.0950","	     3.5824","	     3.8618","	     4.5178","	     3.5379","	     4.3076","	     5.0924"
120.85,23.95,2.7,"	     3.2353","	     3.6386","	     3.9705","	     3.9136","	     3.6033","	     4.0850","	     4.1717","	     3.5029","	     3.8853","	     4.4463","	     3.5152","	     4.2576","	     5.1667"
120.9,23.9,2.1,"	     3.2265","	     3.6295","	     3.9636","	     3.9068","	     3.6167","	     4.0433","	     4.1600","	     3.5000","	     3.8853","	     4.4345","	     3.5061","	     4.3030","	     5.1939"
120.65,24.2,2.25,"	     3.2412","	     3.6227","	     3.9091","	     3.8659","	     3.6050","	     4.1667","	     4.1717","	     3.5353","	     3.9765","	     4.5892","	     3.5758","	     4.3636","	     5.1833"
121.45,24.95,2.95,"	     3.2559","	     3.6182","	     3.9091","	     3.9068","	     3.5867","	     4.0733","	     3.8883","	     3.4471","	     4.0000","	     4.4972","	     3.5212","	     4.2455","	     5.0318"
120.9,23.7,2.6,"	     3.0912","	     3.6114","	     3.8545","	     3.7591","	     3.5933","	     4.0183","	     4.0233","	     3.3647","	     3.7824","	     4.3477","	     3.4909","	     4.1273","	     5.0712"
120.4,23.45,4.1,"	     3.1662","	     3.6023","	     3.9295","	     3.8818","	     3.6117","	     4.0817","	     4.1117","	     3.5118","	     3.8676","	     4.4447","	     3.5682","	     4.2636","	     5.2409"
120.7,23.9,2.4,"	     3.1956","	     3.5909","	     3.8727","	     3.8159","	     3.5617","	     4.0100","	     4.0450","	     3.4559","	     3.8294","	     4.4198","	     3.4682","	     4.1924","	     5.1045"
120.8,24.6,2.3,"	     3.2088","	     3.5864","	     3.8500","	     3.8159","	     3.6500","	     4.1633","	     4.0667","	     3.5265","	     3.8382","	     4.4762","	     3.5212","	     4.2833","	     5.0894"
120.4,23.5,3.3,"	     3.1044","	     3.5864","	     3.8795","	     3.7591","	     3.5250","	     4.0167","	     4.0117","	     3.4500","	     3.8059","	     4.3528","	     3.5136","	     4.2212","	     5.1197"
121.05,23.75,2.35,"	     3.1324","	     3.5795","	     3.8341","	     3.8227","	     3.5350","	     4.0200","	     3.9850","	     3.3441","	     3.8441","	     4.3531","	     3.5561","	     4.1197","	     5.0258"
121.45,25.15,3.1,"	     3.2382","	     3.5773","	     3.7659","	     3.9477","	     3.6483","	     4.0833","	     3.9383","	     3.3765","	     3.9147","	     4.5028","	     3.5045","	     4.2409","	     5.1030"
120.65,23.9,2.8,"	     3.1691","	     3.5682","	     3.8545","	     3.8273","	     3.5167","	     4.0033","	     4.0250","	     3.4853","	     3.8059","	     4.4314","	     3.4636","	     4.1985","	     5.1106"
120.75,24.5,2,"	     3.2147","	     3.5636","	     3.8727","	     3.7500","	     3.6017","	     4.1400","	     4.0317","	     3.4500","	     3.8353","	     4.4734","	     3.5348","	     4.2894","	     5.1015"
120.65,24.35,2.85,"	     3.2882","	     3.5568","	     3.9750","	     3.8750","	     3.6517","	     4.2233","	     4.1767","	     3.5265","	     3.8735","	     4.6014","	     3.5379","	     4.3924","	     5.1788"
121.35,24.95,2.3,"	     3.1706","	     3.5545","	     3.8659","	     3.8364","	     3.5550","	     4.1067","	     3.9100","	     3.2971","	     3.8765","	     4.5619","	     3.4621","	     4.2500","	     4.9303"
121.05,23.85,2.9,"	     3.1044","	     3.5545","	     3.8273","	     3.7932","	     3.5217","	     4.0817","	     4.0917","	     3.3676","	     3.8000","	     4.4336","	     3.4606","	     4.1394","	     5.0773"
120.65,23.8,2.65,"	     3.0868","	     3.5500","	     3.7977","	     3.7227","	     3.4700","	     3.9267","	     3.9283","	     3.3765","	     3.7471","	     4.3125","	     3.4015","	     4.1227","	     5.0182"
121.1,23.8,2.55,"	     3.2206","	     3.5500","	     3.7864","	     3.8273","	     3.4917","	     4.0083","	     3.9700","	     3.3765","	     3.9471","	     4.3680","	     3.5485","	     4.0924","	     5.0636"
120.6,24,2.6,"	     3.2397","	     3.5500","	     3.8659","	     3.8614","	     3.5867","	     4.0633","	     4.1400","	     3.5265","	     3.8529","	     4.4611","	     3.5106","	     4.2803","	     5.1561"
121.2,24.85,2.75,"	     3.1838","	     3.5477","	     3.8886","	     3.7386","	     3.5733","	     4.2150","	     3.9367","	     3.3471","	     3.8794","	     4.6492","	     3.4667","	     4.2758","	     4.9515"
121.15,24.85,2.9,"	     3.1926","	     3.5409","	     3.8614","	     3.8000","	     3.6417","	     4.2433","	     4.0150","	     3.3618","	     3.8324","	     4.6169","	     3.4667","	     4.2955","	     4.9606"
121.1,24.8,2.8,"	     3.1809","	     3.5341","	     3.8295","	     3.8023","	     3.5967","	     4.2117","	     4.0133","	     3.3265","	     3.8118","	     4.5955","	     3.4242","	     4.2364","	     4.9697"
120.65,23.7,2.55,"	     3.0765","	     3.5341","	     3.7864","	     3.7523","	     3.4733","	     3.9650","	     3.9667","	     3.4176","	     3.7471","	     4.3268","	     3.4742","	     4.1242","	     5.0485"
120.6,23.8,2.8,"	     3.1338","	     3.5227","	     3.8273","	     3.7773","	     3.4783","	     3.9517","	     3.9650","	     3.3971","	     3.7765","	     4.3777","	     3.4712","	     4.1848","	     5.0848"
120.75,23.9,2.5,"	     3.1191","	     3.5182","	     3.8523","	     3.7455","	     3.5017","	     3.9683","	     3.9850","	     3.3941","	     3.7676","	     4.3663","	     3.3970","	     4.1439","	     5.0803"
120.45,23.45,3.55,"	     3.0691","	     3.5068","	     3.8227","	     3.7864","	     3.5183","	     4.0117","	     3.9900","	     3.3824","	     3.7765","	     4.3099","	     3.4970","	     4.1909","	     5.0803"
121.45,25.2,2.9,"	     3.1500","	     3.5045","	     3.6545","	     3.8159","	     3.5717","	     4.0033","	     3.8983","	     3.2765","	     3.7441","	     4.3707","	     3.3939","	     4.1470","	     4.9197"
120.2,23.45,2.9,"	     3.0529","	     3.5045","	     3.8114","	     3.7886","	     3.4533","	     3.9650","	     4.0300","	     3.3500","	     3.7647","	     4.2585","	     3.4667","	     4.1621","	     5.0318"
120.15,23.5,2.7,"	     3.0691","	     3.5045","	     3.7773","	     3.7955","	     3.4100","	     3.9600","	     3.9633","	     3.3941","	     3.7588","	     4.2941","	     3.4500","	     4.1561","	     4.9864"
120.8,24.65,2.1,"	     3.1191","	     3.5000","	     3.7977","	     3.7045","	     3.5667","	     4.1100","	     3.9750","	     3.4235","	     3.7706","	     4.3938","	     3.3924","	     4.1758","	     4.9394"
120.95,24.7,2.2,"	     3.0515","	     3.4909","	     3.7000","	     3.6386","	     3.5217","	     4.0683","	     3.9300","	     3.3794","	     3.7000","	     4.4206","	     3.3364","	     4.1000","	     4.8727"
120.5,23.7,2.7,"	     3.0471","	     3.4886","	     3.7545","	     3.7273","	     3.4050","	     3.8867","	     3.8617","	     3.3941","	     3.7353","	     4.2915","	     3.4121","	     4.1121","	     4.9576"
120.5,23.95,2.5,"	     3.1397","	     3.4886","	     3.8000","	     3.7750","	     3.5067","	     4.0133","	     4.0850","	     3.4265","	     3.8471","	     4.4458","	     3.4833","	     4.2439","	     5.1121"
121.05,24.8,2.8,"	     3.0868","	     3.4864","	     3.6750","	     3.6455","	     3.5567","	     4.1150","	     3.9317","	     3.3000","	     3.6971","	     4.4489","	     3.3394","	     4.1212","	     4.8621"
120.85,24.7,1.75,"	     3.0191","	     3.4818","	     3.6773","	     3.6409","	     3.5200","	     4.0733","	     3.9100","	     3.3794","	     3.6765","	     4.3150","	     3.3242","	     4.0758","	     4.8485"
120.25,23.5,2.6,"	     3.0382","	     3.4818","	     3.7659","	     3.8091","	     3.4450","	     3.9517","	     4.0100","	     3.3559","	     3.7000","	     4.2522","	     3.4348","	     4.1758","	     5.0197"
120.65,24.3,2.05,"	     3.2132","	     3.4795","	     3.8295","	     3.7727","	     3.5467","	     4.1050","	     4.0333","	     3.4029","	     3.8118","	     4.4794","	     3.4576","	     4.2364","	     5.0864"
121.3,24.95,2.3,"	     3.0662","	     3.4773","	     3.7432","	     3.7295","	     3.4383","	     4.0233","	     3.8450","	     3.1971","	     3.7353","	     4.4511","	     3.3515","	     4.1500","	     4.7576"
120.65,23.85,2.5,"	     3.0250","	     3.4727","	     3.7364","	     3.6955","	     3.4250","	     3.8483","	     3.8767","	     3.3559","	     3.6765","	     4.2543","	     3.3485","	     4.0591","	     4.9515"
120.7,23.85,2.25,"	     3.0412","	     3.4682","	     3.7773","	     3.6909","	     3.4583","	     3.8867","	     3.9267","	     3.3500","	     3.6794","	     4.2715","	     3.3636","	     4.0894","	     4.9727"
121.25,24.9,2.3,"	     3.1074","	     3.4659","	     3.7818","	     3.7182","	     3.4900","	     4.1250","	     3.8833","	     3.2500","	     3.7971","	     4.5128","	     3.4030","	     4.1591","	     4.8439"
120.75,24.6,2.25,"	     3.1059","	     3.4636","	     3.7455","	     3.6659","	     3.5450","	     4.0567","	     3.9467","	     3.3853","	     3.7235","	     4.3528","	     3.3909","	     4.1364","	     4.9318"
120.55,23.75,2.8,"	     3.0265","	     3.4636","	     3.7386","	     3.7068","	     3.4283","	     3.8700","	     3.8900","	     3.3765","	     3.7206","	     4.3178","	     3.3712","	     4.1091","	     4.9803"
120.7,24.15,2.45,"	     3.0691","	     3.4500","	     3.7114","	     3.6795","	     3.4483","	     3.9733","	     3.9917","	     3.3471","	     3.8088","	     4.4028","	     3.4152","	     4.1773","	     4.9955"
121.1,25,2.1,"	     3.0147","	     3.4477","	     3.5932","	     3.6295","	     3.5083","	     4.0500","	     3.8633","	     3.2382","	     3.5794","	     4.3641","	     3.3333","	     4.1030","	     4.7545"
121.4,25.1,2.85,"	     3.0779","	     3.4455","	     3.6636","	     3.7727","	     3.5200","	     3.9783","	     3.8183","	     3.2000","	     3.7882","	     4.4409","	     3.3742","	     4.1788","	     4.9061"
120.65,24.4,2.25,"	     3.0912","	     3.4432","	     3.7000","	     3.6432","	     3.4650","	     3.9600","	     3.9167","	     3.3147","	     3.7382","	     4.3291","	     3.3667","	     4.1742","	     4.9242"
120.75,24.65,1.85,"	     3.0559","	     3.4432","	     3.7523","	     3.6068","	     3.5250","	     4.0300","	     3.9033","	     3.3294","	     3.6882","	     4.3235","	     3.3348","	     4.0697","	     4.8485"
120.6,24.2,1.95,"	     3.1265","	     3.4432","	     3.7909","	     3.7318","	     3.4900","	     4.0333","	     4.0350","	     3.3941","	     3.8147","	     4.4333","	     3.4288","	     4.2030","	     5.0045"
120.65,24.4,2.25,"	     3.0912","	     3.4432","	     3.7000","	     3.6432","	     3.4650","	     3.9600","	     3.9167","	     3.3147","	     3.7382","	     4.3291","	     3.3667","	     4.1742","	     4.9242"
120.4,23.65,2.5,"	     3.0324","	     3.4386","	     3.7432","	     3.7318","	     3.3883","	     3.8683","	     3.8983","	     3.3412","	     3.6882","	     4.2796","	     3.3970","	     4.1182","	     4.9470"
120.75,24.05,2.55,"	     3.0397","	     3.4364","	     3.7159","	     3.6591","	     3.3717","	     3.9233","	     3.9083","	     3.2853","	     3.6912","	     4.2396","	     3.3409","	     4.0515","	     4.9318"
120.3,23.55,2.65,"	     2.9882","	     3.4295","	     3.7545","	     3.7364","	     3.4333","	     3.9300","	     3.9317","	     3.3265","	     3.6647","	     4.2615","	     3.3894","	     4.0742","	     4.9273"
120.55,24,2.45,"	     3.1221","	     3.4250","	     3.7614","	     3.7500","	     3.4700","	     3.9750","	     4.0417","	     3.3971","	     3.7412","	     4.3896","	     3.3833","	     4.1636","	     5.0348"
120.65,24.05,2.4,"	     3.0971","	     3.4250","	     3.7591","	     3.7318","	     3.4600","	     3.9850","	     3.9900","	     3.3618","	     3.7706","	     4.3195","	     3.3773","	     4.1591","	     5.0091"
120.95,23.8,2.4,"	     2.9382","	     3.4182","	     3.7068","	     3.6545","	     3.4167","	     3.8717","	     3.8700","	     3.2647","	     3.5647","	     4.1384","	     3.3091","	     3.9273","	     4.8212"
120.8,24.5,1.45,"	     3.0500","	     3.4114","	     3.7682","	     3.6023","	     3.4900","	     3.9983","	     3.9017","	     3.3029","	     3.6882","	     4.3311","	     3.3591","	     4.1455","	     4.9530"
120.6,24.05,1.9,"	     3.0971","	     3.4114","	     3.7477","	     3.7636","	     3.4567","	     3.9717","	     4.0033","	     3.3824","	     3.7412","	     4.3579","	     3.3712","	     4.1364","	     4.9879"
120.75,24,2.55,"	     3.0500","	     3.4091","	     3.6659","	     3.6318","	     3.3467","	     3.8817","	     3.8917","	     3.3088","	     3.6441","	     4.2189","	     3.2924","	     4.0318","	     4.8985"
