lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan_daily,Feb_daily,Mar_daily,Apr_daily,May_daily,Jun_daily,Jul_daily,Aug_daily,Sep_daily,Oct_daily,Nov_daily,Dec_daily
121.3,24.05,57.778,97.023,178.569,184.11,349.663,347.772,221.707,268.962,180.386,76.626,50.752,46.747,1.86,3.47,5.76,6.14,11.28,11.59,7.15,8.68,6.01,2.47,1.69,1.51
121.3,24.05,57.778,97.023,178.569,184.11,349.663,347.772,221.707,268.962,180.386,76.626,50.752,46.747,1.86,3.47,5.76,6.14,11.28,11.59,7.15,8.68,6.01,2.47,1.69,1.51
121.2,24,57.805,90.894,155.741,159.954,367.824,381.84,208.826,257.954,148.057,44.728,25.417,33.04,1.86,3.25,5.02,5.33,11.87,12.73,6.74,8.32,4.94,1.44,0.85,1.07
121.1,24.45,57.89,81.151,159.094,134.387,308.894,318.682,142.365,176.269,123.82,36.744,30.289,41,1.87,2.90,5.13,4.48,9.96,10.62,4.59,5.69,4.13,1.19,1.01,1.32
121.15,24,57.897,86.05,140.492,155.698,353.894,380.999,176.385,240.81,120.152,36.526,23.498,25.966,1.87,3.07,4.53,5.19,11.42,12.70,5.69,7.77,4.01,1.18,0.78,0.84
121,24.25,57.943,79.558,131.004,171.96,393.355,494.297,204.844,282.774,116.619,24.286,22.841,32.256,1.87,2.84,4.23,5.73,12.69,16.48,6.61,9.12,3.89,0.78,0.76,1.04
121.3,24.15,57.998,84.963,190.776,187.79,338.59,367.856,231.558,243.988,170.136,77.12,49.366,45.171,1.87,3.03,6.15,6.26,10.92,12.26,7.47,7.87,5.67,2.49,1.65,1.46
121.3,24.15,57.998,84.963,190.776,187.79,338.59,367.856,231.558,243.988,170.136,77.12,49.366,45.171,1.87,3.03,6.15,6.26,10.92,12.26,7.47,7.87,5.67,2.49,1.65,1.46
121.2,25,58.045,93.911,153.702,120.694,173.841,170.634,67.866,123.748,101.738,36.808,46.098,55.068,1.87,3.35,4.96,4.02,5.61,5.69,2.19,3.99,3.39,1.19,1.54,1.78
121.1,24.9,58.174,87.604,127.114,107.158,165.194,191.406,59.021,138.206,83.049,37.488,32.598,36.292,1.88,3.13,4.10,3.57,5.33,6.38,1.90,4.46,2.77,1.21,1.09,1.17
121.05,24.4,58.178,81.989,143.533,137.706,354.027,393.713,176.146,229.925,111.816,24.619,23.493,34.494,1.88,2.93,4.63,4.59,11.42,13.12,5.68,7.42,3.73,0.79,0.78,1.11
121,24.55,58.31,83.72,142.036,133.464,243.07,291.532,175.026,258.155,123.691,27.154,22.03,43.792,1.88,2.99,4.58,4.45,7.84,9.72,5.65,8.33,4.12,0.88,0.73,1.41
121.3,24.1,58.342,84.424,172.463,184.563,323.938,340.386,210.498,247.642,159.6,76.12,51.163,42.232,1.88,3.02,5.56,6.15,10.45,11.35,6.79,7.99,5.32,2.46,1.71,1.36
121.3,24.1,58.342,84.424,172.463,184.563,323.938,340.386,210.498,247.642,159.6,76.12,51.163,42.232,1.88,3.02,5.56,6.15,10.45,11.35,6.79,7.99,5.32,2.46,1.71,1.36
121.35,24.75,58.37,80.917,120.036,110.227,205.153,304.482,179.469,277.046,301.602,92.34,38.445,39.266,1.88,2.89,3.87,3.67,6.62,10.15,5.79,8.94,10.05,2.98,1.28,1.27
121,24.6,58.384,79.098,131.337,138.869,225.428,251.588,141.062,260.48,128.43,26.838,16.085,32.171,1.88,2.82,4.24,4.63,7.27,8.39,4.55,8.40,4.28,0.87,0.54,1.04
121.4,24.5,58.485,71.998,84.275,78.741,143.504,166.894,126.947,192.926,275.275,153.604,68.098,58.225,1.89,2.57,2.72,2.62,4.63,5.56,4.10,6.22,9.18,4.95,2.27,1.88
121.4,24.5,58.485,71.998,84.275,78.741,143.504,166.894,126.947,192.926,275.275,153.604,68.098,58.225,1.89,2.57,2.72,2.62,4.63,5.56,4.10,6.22,9.18,4.95,2.27,1.88
121.55,24.35,58.497,52.387,77.645,69.461,148.524,193.213,161.55,231.906,354.33,180.983,83.458,58.108,1.89,1.87,2.50,2.32,4.79,6.44,5.21,7.48,11.81,5.84,2.78,1.87
121.15,23.95,58.521,77.616,130.442,160.969,320.076,385.564,177.87,220.555,134.848,37.994,24.916,26.542,1.89,2.77,4.21,5.37,10.33,12.85,5.74,7.11,4.49,1.23,0.83,0.86
121.4,23.7,58.558,66.352,62.871,79.379,156.217,191.497,201.053,219.534,314.477,175.618,110.304,57.888,1.89,2.37,2.03,2.65,5.04,6.38,6.49,7.08,10.48,5.67,3.68,1.87
121.35,24.15,58.64,82.608,153.116,125.234,221.568,251.028,154.965,201.847,156.866,76.29,55.293,49.47,1.89,2.95,4.94,4.17,7.15,8.37,5.00,6.51,5.23,2.46,1.84,1.60
121.5,25.05,58.676,80.042,115.54,104.772,155.589,245.755,141.328,163.913,182.87,65.511,42.903,48.934,1.89,2.86,3.73,3.49,5.02,8.19,4.56,5.29,6.10,2.11,1.43,1.58
121.25,24.15,59.012,86.434,202.433,208.342,421.81,463.63,236.748,273.962,173.118,75.478,52.721,50.356,1.90,3.09,6.53,6.94,13.61,15.45,7.64,8.84,5.77,2.43,1.76,1.62
121.45,23.45,59.04,57.111,41.053,63.276,129.573,154.652,160.648,200.468,276.597,193.73,104.883,59.882,1.90,2.04,1.32,2.11,4.18,5.16,5.18,6.47,9.22,6.25,3.50,1.93
121.5,24.55,59.163,65.832,73.578,73.645,166.307,232.445,153.99,250.072,370.342,280.056,141.325,68.046,1.91,2.35,2.37,2.45,5.36,7.75,4.97,8.07,12.34,9.03,4.71,2.20
121.35,24.1,59.39,91.876,154.648,120.02,219.489,251.288,184.489,199.704,181.318,82.357,54.568,55.312,1.92,3.28,4.99,4.00,7.08,8.38,5.95,6.44,6.04,2.66,1.82,1.78
121.35,24.1,59.39,91.876,154.648,120.02,219.489,251.288,184.489,199.704,181.318,82.357,54.568,55.312,1.92,3.28,4.99,4.00,7.08,8.38,5.95,6.44,6.04,2.66,1.82,1.78
121.35,24.5,59.698,71.548,90.66,90.396,145.65,176.867,126.542,186.094,227.377,95.144,46.165,42.555,1.93,2.56,2.92,3.01,4.70,5.90,4.08,6.00,7.58,3.07,1.54,1.37
121.35,24.5,59.698,71.548,90.66,90.396,145.65,176.867,126.542,186.094,227.377,95.144,46.165,42.555,1.93,2.56,2.92,3.01,4.70,5.90,4.08,6.00,7.58,3.07,1.54,1.37
121.45,25.05,59.856,83.842,131.259,110.074,148.465,229.452,121.809,155.778,157.308,56.91,45.585,53.92,1.93,2.99,4.23,3.67,4.79,7.65,3.93,5.03,5.24,1.84,1.52,1.74
121.15,24.15,59.915,81.024,147.867,167.382,345.582,367.443,177.192,200.036,118.696,26.078,22.568,28.147,1.93,2.89,4.77,5.58,11.15,12.25,5.72,6.45,3.96,0.84,0.75,0.91
121.55,24.3,60.072,59.091,80.722,68.014,144.266,188.871,147.978,215.568,297.499,135.731,76.856,60.436,1.94,2.11,2.60,2.27,4.65,6.30,4.77,6.95,9.92,4.38,2.56,1.95
121.05,25,60.148,90.518,134.786,119.676,179.777,163.309,48.335,109.59,79.776,40.8,35.342,42.535,1.94,3.23,4.35,3.99,5.80,5.44,1.56,3.54,2.66,1.32,1.18,1.37
121.1,25.05,60.528,94.26,124.778,119.352,177.121,167.122,52.707,97.727,81.776,39.56,40.954,50.236,1.95,3.37,4.03,3.98,5.71,5.57,1.70,3.15,2.73,1.28,1.37,1.62
121.45,24.5,60.626,65.996,76.619,72.146,163.533,199.474,167.318,256.8,366.128,208.19,95.951,63.537,1.96,2.36,2.47,2.40,5.28,6.65,5.40,8.28,12.20,6.72,3.20,2.05
121.3,24.95,60.725,98.007,161.713,127.2,169.367,199.709,114.301,157.353,124.734,63.616,47.574,52.63,1.96,3.50,5.22,4.24,5.46,6.66,3.69,5.08,4.16,2.05,1.59,1.70
121.2,24.15,60.88,84.063,165.529,182.496,374.569,373.36,190.241,223.36,136.672,37.156,33.045,39.252,1.96,3.00,5.34,6.08,12.08,12.45,6.14,7.21,4.56,1.20,1.10,1.27
121.3,24.75,60.906,83.282,130.372,128.125,204.055,275.292,184.436,242.071,264.38,67.486,36.92,38.477,1.96,2.97,4.21,4.27,6.58,9.18,5.95,7.81,8.81,2.18,1.23,1.24
121.15,24.05,61.002,84.884,153.729,170.562,360.158,372.584,186.435,272.094,131.392,40.596,24.37,30.751,1.97,3.03,4.96,5.69,11.62,12.42,6.01,8.78,4.38,1.31,0.81,0.99
121.45,25,61.018,88.667,142.972,107.952,158.698,256.796,129.939,175.33,170.23,63.754,57.468,59.006,1.97,3.17,4.61,3.60,5.12,8.56,4.19,5.66,5.67,2.06,1.92,1.90
121.25,24.95,61.063,96.305,152.51,122.653,166.556,180.592,86.702,146.972,111.106,51.264,45.847,52.604,1.97,3.44,4.92,4.09,5.37,6.02,2.80,4.74,3.70,1.65,1.53,1.70
121.4,23.8,61.086,62.508,60.031,67.694,164.834,213.126,225.005,284.512,313.429,184.75,115.295,67.231,1.97,2.23,1.94,2.26,5.32,7.10,7.26,9.18,10.45,5.96,3.84,2.17
121.3,24.55,61.109,82.572,106.878,110.446,176.722,213.559,154.114,211.548,225.31,68.619,32.461,40.799,1.97,2.95,3.45,3.68,5.70,7.12,4.97,6.82,7.51,2.21,1.08,1.32
121.45,24.3,61.307,73.788,109.55,86.878,144.287,169.61,121.832,204.27,203.272,101.688,60.838,54.33,1.98,2.64,3.53,2.90,4.65,5.65,3.93,6.59,6.78,3.28,2.03,1.75
121.45,24.3,61.307,73.788,109.55,86.878,144.287,169.61,121.832,204.27,203.272,101.688,60.838,54.33,1.98,2.64,3.53,2.90,4.65,5.65,3.93,6.59,6.78,3.28,2.03,1.75
121.05,24.65,61.31,82.615,127.234,117.6,206.295,214.698,98.827,244.486,102.95,22.831,15.747,36.475,1.98,2.95,4.10,3.92,6.65,7.16,3.19,7.89,3.43,0.74,0.52,1.18
121.2,23.55,61.328,59.882,65.502,71.085,173.664,217.704,226.76,261.483,266.836,87.592,68.012,46.487,1.98,2.14,2.11,2.37,5.60,7.26,7.31,8.43,8.89,2.83,2.27,1.50
121.45,24.6,61.34,73.072,89.527,84.902,168.952,217.96,164.733,261.082,316.12,222.022,97.788,66.416,1.98,2.61,2.89,2.83,5.45,7.27,5.31,8.42,10.54,7.16,3.26,2.14
121.45,24.6,61.34,73.072,89.527,84.902,168.952,217.96,164.733,261.082,316.12,222.022,97.788,66.416,1.98,2.61,2.89,2.83,5.45,7.27,5.31,8.42,10.54,7.16,3.26,2.14
121.4,24.4,61.405,68.357,94.365,78.231,140.983,166.438,114.97,176.144,232.116,109.582,54.551,49.427,1.98,2.44,3.04,2.61,4.55,5.55,3.71,5.68,7.74,3.53,1.82,1.59
121.4,24.4,61.405,68.357,94.365,78.231,140.983,166.438,114.97,176.144,232.116,109.582,54.551,49.427,1.98,2.44,3.04,2.61,4.55,5.55,3.71,5.68,7.74,3.53,1.82,1.59
121.2,23.95,61.561,83.532,144.919,164.51,316.096,361.682,192.76,219.304,150.288,40.006,23.89,33.49,1.99,2.98,4.67,5.48,10.20,12.06,6.22,7.07,5.01,1.29,0.80,1.08
121.35,23.8,61.632,66.025,65.426,68.712,154.739,225.177,217.25,271.813,294.056,155.373,106.904,71.528,1.99,2.36,2.11,2.29,4.99,7.51,7.01,8.77,9.80,5.01,3.56,2.31
121.3,23.7,61.798,59.052,70.16,80.708,176.538,207.275,227.134,264.306,305.879,131.59,79.751,53.768,1.99,2.11,2.26,2.69,5.69,6.91,7.33,8.53,10.20,4.24,2.66,1.73
121.45,24.4,61.902,66.618,90.017,75.012,144.729,173,127.261,205.461,282.726,149.15,65.273,54.748,2.00,2.38,2.90,2.50,4.67,5.77,4.11,6.63,9.42,4.81,2.18,1.77
121.45,24.4,61.902,66.618,90.017,75.012,144.729,173,127.261,205.461,282.726,149.15,65.273,54.748,2.00,2.38,2.90,2.50,4.67,5.77,4.11,6.63,9.42,4.81,2.18,1.77
121.1,24.2,61.908,88.682,164.216,162.882,323.545,362.023,188.622,187.874,94.902,23.106,19.098,28.146,2.00,3.17,5.30,5.43,10.44,12.07,6.08,6.06,3.16,0.75,0.64,0.91
121.2,24.05,61.938,92.173,163.028,150.021,385.147,380.848,208.302,257.816,164.404,41.232,28.267,32.988,2.00,3.29,5.26,5.00,12.42,12.69,6.72,8.32,5.48,1.33,0.94,1.06
121.3,24.5,62.01,71.2,111.352,103.662,166.297,199.436,125.606,159.822,202.697,65.844,32.324,40.492,2.00,2.54,3.59,3.46,5.36,6.65,4.05,5.16,6.76,2.12,1.08,1.31
121.2,24.95,62.213,100.115,149.92,113.609,166.814,175.598,81.512,149.144,116.481,46.49,49.022,51.704,2.01,3.58,4.84,3.79,5.38,5.85,2.63,4.81,3.88,1.50,1.63,1.67
121.2,24.75,62.248,94.048,144.123,135.079,202.45,258.541,169.438,289.406,199.132,58.75,31.051,35.287,2.01,3.36,4.65,4.50,6.53,8.62,5.47,9.34,6.64,1.90,1.04,1.14
121.15,24.95,62.38,92.062,138.928,117.284,174.631,174.699,66.438,126.073,96.398,40.276,44.194,51.557,2.01,3.29,4.48,3.91,5.63,5.82,2.14,4.07,3.21,1.30,1.47,1.66
121.4,24.3,62.485,76.636,128.644,109.552,179.034,198.807,155.586,224.099,188.389,82.881,52.061,48.084,2.02,2.74,4.15,3.65,5.78,6.63,5.02,7.23,6.28,2.67,1.74,1.55
121.4,24.3,62.485,76.636,128.644,109.552,179.034,198.807,155.586,224.099,188.389,82.881,52.061,48.084,2.02,2.74,4.15,3.65,5.78,6.63,5.02,7.23,6.28,2.67,1.74,1.55
121.5,24.35,62.595,63.823,97.41,77.305,143.918,190.586,129.892,226.888,299.272,149.101,79.203,62.513,2.02,2.28,3.14,2.58,4.64,6.35,4.19,7.32,9.98,4.81,2.64,2.02
121.25,24.6,62.629,71.73,112.037,115.066,182.777,213.842,142.151,236.216,206.2,48.204,29.838,45.897,2.02,2.56,3.61,3.84,5.90,7.13,4.59,7.62,6.87,1.55,0.99,1.48
121.55,24.4,62.884,54.502,71.257,71.404,166.438,204.146,186.46,256.466,392.6,239.682,92.662,60.188,2.03,1.95,2.30,2.38,5.37,6.80,6.01,8.27,13.09,7.73,3.09,1.94
121.15,24.2,62.964,86.43,166.057,176.761,328.4,363.401,177.498,182.735,111.764,26.824,23.671,30.966,2.03,3.09,5.36,5.89,10.59,12.11,5.73,5.89,3.73,0.87,0.79,1.00
121.35,23.6,63.018,62.737,61.856,78.992,175.052,211.699,187.81,271.442,332.797,167.825,109.801,58.589,2.03,2.24,2.00,2.63,5.65,7.06,6.06,8.76,11.09,5.41,3.66,1.89
121.15,25.05,63.043,93.16,136.016,122.772,179.962,170.045,50.118,110.502,97.54,40.192,44.839,56.512,2.03,3.33,4.39,4.09,5.81,5.67,1.62,3.56,3.25,1.30,1.49,1.82
121.3,24.3,63.358,89.614,153.704,145.437,251.64,281.34,171.607,220.081,173.19,66.262,51.836,48.284,2.04,3.20,4.96,4.85,8.12,9.38,5.54,7.10,5.77,2.14,1.73,1.56
121.45,24.35,63.394,66.719,104.328,80.963,144.97,173.342,122.341,198.842,228.838,115.906,64.192,51.884,2.04,2.38,3.37,2.70,4.68,5.78,3.95,6.41,7.63,3.74,2.14,1.67
121.45,24.35,63.394,66.719,104.328,80.963,144.97,173.342,122.341,198.842,228.838,115.906,64.192,51.884,2.04,2.38,3.37,2.70,4.68,5.78,3.95,6.41,7.63,3.74,2.14,1.67
121.2,24.1,63.512,93.859,160.069,162.592,395.798,407.92,218.998,261.808,168.134,46.283,34.792,39.152,2.05,3.35,5.16,5.42,12.77,13.60,7.06,8.45,5.60,1.49,1.16,1.26
121.1,24.65,63.528,92.341,130.586,117.013,186.462,205.679,133.686,249.072,129.216,28.206,23.33,38.771,2.05,3.30,4.21,3.90,6.01,6.86,4.31,8.03,4.31,0.91,0.78,1.25
121.45,23.4,63.867,59.248,50.311,70.422,127.66,170.968,167.128,204.41,296.49,220.872,115.722,69.353,2.06,2.12,1.62,2.35,4.12,5.70,5.39,6.59,9.88,7.12,3.86,2.24
121.35,24.45,63.924,71.209,96.71,91.992,146.782,171.054,113.992,191.023,221.79,108.476,58.105,49.576,2.06,2.54,3.12,3.07,4.73,5.70,3.68,6.16,7.39,3.50,1.94,1.60
121.35,24.45,63.924,71.209,96.71,91.992,146.782,171.054,113.992,191.023,221.79,108.476,58.105,49.576,2.06,2.54,3.12,3.07,4.73,5.70,3.68,6.16,7.39,3.50,1.94,1.60
121.35,24.45,63.924,71.209,96.71,91.992,146.782,171.054,113.992,191.023,221.79,108.476,58.105,49.576,2.06,2.54,3.12,3.07,4.73,5.70,3.68,6.16,7.39,3.50,1.94,1.60
121.25,25.05,64.084,108.683,136.344,114.838,164.759,168.42,62.488,124.776,111.446,37.026,55.122,57.592,2.07,3.88,4.40,3.83,5.31,5.61,2.02,4.03,3.71,1.19,1.84,1.86
121.4,25,64.118,92.465,139.702,115.56,160.698,229.057,115.04,187.8,151.394,63.168,49.628,53.591,2.07,3.30,4.51,3.85,5.18,7.64,3.71,6.06,5.05,2.04,1.65,1.73
121.2,24.7,64.281,91.028,141.02,128.183,222.872,269.732,188.277,265.216,200.867,60.902,25.044,43.974,2.07,3.25,4.55,4.27,7.19,8.99,6.07,8.56,6.70,1.96,0.83,1.42
121.4,24.75,64.376,79.048,116.321,96.644,194.01,266.588,173.904,255.808,334.179,112.788,47.932,48.872,2.08,2.82,3.75,3.22,6.26,8.89,5.61,8.25,11.14,3.64,1.60,1.58
121.4,23.65,64.426,66.902,66.821,85.345,165.707,193.948,188.431,248.833,341.566,190.276,109.044,60.176,2.08,2.39,2.16,2.84,5.35,6.46,6.08,8.03,11.39,6.14,3.63,1.94
121.5,23.6,64.791,69.142,61.144,77.42,122.112,161.607,149.959,223.134,315.371,216.566,104.324,66.502,2.09,2.47,1.97,2.58,3.94,5.39,4.84,7.20,10.51,6.99,3.48,2.15
121.45,24.45,64.828,61.662,80.32,71.691,150.164,183.252,144.732,224.351,316.839,171.414,81.655,60.267,2.09,2.20,2.59,2.39,4.84,6.11,4.67,7.24,10.56,5.53,2.72,1.94
121.35,24.4,64.87,71.346,105.53,86.442,145.318,174.765,106.727,203.144,207.486,108.325,62.874,57.817,2.09,2.55,3.40,2.88,4.69,5.83,3.44,6.55,6.92,3.49,2.10,1.87
121.35,24.4,64.87,71.346,105.53,86.442,145.318,174.765,106.727,203.144,207.486,108.325,62.874,57.817,2.09,2.55,3.40,2.88,4.69,5.83,3.44,6.55,6.92,3.49,2.10,1.87
121.5,24.3,65.082,71.662,102.131,77.351,135.733,177.457,127.092,209.812,243.728,125.263,74.845,64.924,2.10,2.56,3.29,2.58,4.38,5.92,4.10,6.77,8.12,4.04,2.49,2.09
121.15,24.65,65.104,80.804,144.446,127.862,192.536,228.11,157.494,253.078,150.786,45.544,30.864,41.531,2.10,2.89,4.66,4.26,6.21,7.60,5.08,8.16,5.03,1.47,1.03,1.34
121.3,24.45,65.168,67.89,111.566,104.903,171.538,199.704,109.866,153.35,185.352,68.548,39.728,40.108,2.10,2.42,3.60,3.50,5.53,6.66,3.54,4.95,6.18,2.21,1.32,1.29
121.3,24.45,65.168,67.89,111.566,104.903,171.538,199.704,109.866,153.35,185.352,68.548,39.728,40.108,2.10,2.42,3.60,3.50,5.53,6.66,3.54,4.95,6.18,2.21,1.32,1.29
121.3,24.45,65.168,67.89,111.566,104.903,171.538,199.704,109.866,153.35,185.352,68.548,39.728,40.108,2.10,2.42,3.60,3.50,5.53,6.66,3.54,4.95,6.18,2.21,1.32,1.29
121.5,24.4,65.356,61.901,86.2,73.866,153.854,204.132,153.998,241.476,350.869,191.233,79.466,60.476,2.11,2.21,2.78,2.46,4.96,6.80,4.97,7.79,11.70,6.17,2.65,1.95
121.3,23.45,65.443,63.446,51.404,71.172,137.452,193.501,224.821,236.738,283.11,172.477,110.582,63.892,2.11,2.27,1.66,2.37,4.43,6.45,7.25,7.64,9.44,5.56,3.69,2.06
121.1,24.25,65.499,103.014,184.696,197.971,364.715,377.45,193.916,210.224,107.926,28.111,24.118,35.567,2.11,3.68,5.96,6.60,11.77,12.58,6.26,6.78,3.60,0.91,0.80,1.15
121.1,25,65.53,89.625,146.994,133.566,190.06,170.556,52.914,115.625,91.901,41.03,45.693,51.22,2.11,3.20,4.74,4.45,6.13,5.69,1.71,3.73,3.06,1.32,1.52,1.65
121.4,24.25,65.63,79.426,129.808,107.852,174.116,202.238,169.342,209.971,208.25,85.755,51.58,49.051,2.12,2.84,4.19,3.60,5.62,6.74,5.46,6.77,6.94,2.77,1.72,1.58
121.4,24.25,65.63,79.426,129.808,107.852,174.116,202.238,169.342,209.971,208.25,85.755,51.58,49.051,2.12,2.84,4.19,3.60,5.62,6.74,5.46,6.77,6.94,2.77,1.72,1.58
121.25,25,65.752,102.786,154.264,123.334,169.427,178.463,83.591,140.804,110.044,40.676,47.958,55.732,2.12,3.67,4.98,4.11,5.47,5.95,2.70,4.54,3.67,1.31,1.60,1.80
121.45,25.15,65.839,96.194,136.108,104.646,156.202,207.853,83.767,144.732,164.791,71.91,56.47,64.332,2.12,3.44,4.39,3.49,5.04,6.93,2.70,4.67,5.49,2.32,1.88,2.08
121.25,24.45,65.849,75.5,138.791,121.71,212.15,220.554,120.829,152.351,153.694,53.78,35.216,38.792,2.12,2.70,4.48,4.06,6.84,7.35,3.90,4.91,5.12,1.73,1.17,1.25
121.25,24.45,65.849,75.5,138.791,121.71,212.15,220.554,120.829,152.351,153.694,53.78,35.216,38.792,2.12,2.70,4.48,4.06,6.84,7.35,3.90,4.91,5.12,1.73,1.17,1.25
121.6,24.45,65.864,51.729,68.364,67.632,166.048,197.86,179.576,267.19,445.497,322.198,137.807,76.476,2.12,1.85,2.21,2.25,5.36,6.60,5.79,8.62,14.85,10.39,4.59,2.47
121.25,24.7,65.884,88.529,128.181,124.114,223.806,273.208,189.925,245.346,238.28,67.152,28.242,37.414,2.13,3.16,4.13,4.14,7.22,9.11,6.13,7.91,7.94,2.17,0.94,1.21
121.35,24.35,66.068,74.202,117.009,108.776,164.466,204.158,117.59,181.018,162.294,75.172,43.368,42.054,2.13,2.65,3.77,3.63,5.31,6.81,3.79,5.84,5.41,2.42,1.45,1.36
121.35,24.35,66.068,74.202,117.009,108.776,164.466,204.158,117.59,181.018,162.294,75.172,43.368,42.054,2.13,2.65,3.77,3.63,5.31,6.81,3.79,5.84,5.41,2.42,1.45,1.36
121.6,24.3,66.468,49.536,70.837,67.868,163.646,198.848,199.676,249.688,352.102,202.06,97.673,62.344,2.14,1.77,2.29,2.26,5.28,6.63,6.44,8.05,11.74,6.52,3.26,2.01
121.35,24.25,66.526,86.565,154.131,140.422,232.409,273.346,188.16,227.615,200.439,76.072,52.474,50.182,2.15,3.09,4.97,4.68,7.50,9.11,6.07,7.34,6.68,2.45,1.75,1.62
121.35,24.25,66.526,86.565,154.131,140.422,232.409,273.346,188.16,227.615,200.439,76.072,52.474,50.182,2.15,3.09,4.97,4.68,7.50,9.11,6.07,7.34,6.68,2.45,1.75,1.62
121.15,25,66.785,97.754,155.523,132.951,191.846,166.457,64.398,119.117,95.742,43.337,49.222,60.768,2.15,3.49,5.02,4.43,6.19,5.55,2.08,3.84,3.19,1.40,1.64,1.96
121.25,24.75,67.098,92.34,144.314,128.566,213.69,269.726,178.001,252.577,221.26,68.59,34.844,37.557,2.16,3.30,4.66,4.29,6.89,8.99,5.74,8.15,7.38,2.21,1.16,1.21
121.3,24.85,67.177,101.25,157.828,138.307,188.036,238.674,147.282,227.956,186.011,73.535,50.182,49.838,2.17,3.62,5.09,4.61,6.07,7.96,4.75,7.35,6.20,2.37,1.67,1.61
121.3,24.4,67.244,73.801,122.324,109.425,190.626,202.234,115.38,168.048,172.276,73.59,47.71,50.135,2.17,2.64,3.95,3.65,6.15,6.74,3.72,5.42,5.74,2.37,1.59,1.62
121.3,24.4,67.244,73.801,122.324,109.425,190.626,202.234,115.38,168.048,172.276,73.59,47.71,50.135,2.17,2.64,3.95,3.65,6.15,6.74,3.72,5.42,5.74,2.37,1.59,1.62
121.75,24.5,67.381,64.376,59.204,59.398,144.783,147.998,121.69,170.494,376.923,396.102,203.375,95.428,2.17,2.30,1.91,1.98,4.67,4.93,3.93,5.50,12.56,12.78,6.78,3.08
121,24.3,67.386,90.404,144.152,165.382,422.064,477.834,219.27,281.663,132.669,26.64,27.513,39.637,2.17,3.23,4.65,5.51,13.61,15.93,7.07,9.09,4.42,0.86,0.92,1.28
121,24.3,67.386,90.404,144.152,165.382,422.064,477.834,219.27,281.663,132.669,26.64,27.513,39.637,2.17,3.23,4.65,5.51,13.61,15.93,7.07,9.09,4.42,0.86,0.92,1.28
121.05,24.55,67.387,95.347,159.003,138.858,240.759,299.253,173.42,247.669,141.072,32.684,24.813,47.716,2.17,3.41,5.13,4.63,7.77,9.98,5.59,7.99,4.70,1.05,0.83,1.54
121.4,24.45,67.587,77.231,92.504,83.794,143.028,164.639,130.12,213.588,260.455,149.632,77.464,63.279,2.18,2.76,2.98,2.79,4.61,5.49,4.20,6.89,8.68,4.83,2.58,2.04
121.2,25.05,67.767,102.505,131.443,118.552,167.589,172.472,55.802,115.993,105.96,39.9,49.894,57.949,2.19,3.66,4.24,3.95,5.41,5.75,1.80,3.74,3.53,1.29,1.66,1.87
121.3,24.35,67.792,75.773,129.598,117.613,195.814,229.436,131.525,182.472,156.324,61.634,35.517,48.606,2.19,2.71,4.18,3.92,6.32,7.65,4.24,5.89,5.21,1.99,1.18,1.57
121.5,24.6,68.259,73.893,81.2,85.659,168.549,216.051,153.084,296.622,373.395,302.989,145.779,78.38,2.20,2.64,2.62,2.86,5.44,7.20,4.94,9.57,12.45,9.77,4.86,2.53
121.45,24.7,68.458,83.828,98.432,94.869,178.69,242.537,161.298,263.327,354.642,169.538,84.65,62.655,2.21,2.99,3.18,3.16,5.76,8.08,5.20,8.49,11.82,5.47,2.82,2.02
121.25,24.9,68.512,97.382,158.08,121.579,171.023,187.862,103.298,158.473,135.112,54.728,42.519,47.614,2.21,3.48,5.10,4.05,5.52,6.26,3.33,5.11,4.50,1.77,1.42,1.54
121.35,25,68.684,87.423,147.878,119.39,162.977,217.476,100.424,155.635,132.091,56.989,47.758,51.122,2.22,3.12,4.77,3.98,5.26,7.25,3.24,5.02,4.40,1.84,1.59,1.65
121.45,24.95,68.723,87.836,138.278,108.288,160.706,261.662,111.966,174.89,190.021,80.964,63.757,61.897,2.22,3.14,4.46,3.61,5.18,8.72,3.61,5.64,6.33,2.61,2.13,2.00
121.05,24.35,68.857,102.486,172.163,176.311,386.178,455.078,214.415,222.948,138.541,35.335,30.35,41.364,2.22,3.66,5.55,5.88,12.46,15.17,6.92,7.19,4.62,1.14,1.01,1.33
121.4,23.95,69.003,78.737,103.204,80.895,150.285,200.492,172.91,204.99,262.83,115.767,65.78,59.112,2.23,2.81,3.33,2.70,4.85,6.68,5.58,6.61,8.76,3.73,2.19,1.91
121.15,24.8,69.106,84.625,157.406,124.75,180.09,206.396,120.428,174.043,138.772,42.98,34.601,45.298,2.23,3.02,5.08,4.16,5.81,6.88,3.88,5.61,4.63,1.39,1.15,1.46
121.25,24.4,69.202,70.858,148.096,122.379,224.544,228.742,110.324,155.358,143.767,56.705,36.671,47.528,2.23,2.53,4.78,4.08,7.24,7.62,3.56,5.01,4.79,1.83,1.22,1.53
121.25,24.4,69.202,70.858,148.096,122.379,224.544,228.742,110.324,155.358,143.767,56.705,36.671,47.528,2.23,2.53,4.78,4.08,7.24,7.62,3.56,5.01,4.79,1.83,1.22,1.53
